entry_id,entry_name,question_id,question_name,answer_predicted
674,Aymara,Q_3167,Water management (by other),1
674,Aymara,Q_3128,Formal education (by other),1
674,Aymara,Q_3074,Fictive kinship terminology,0
674,Aymara,Q_3140,Taxes levied (by other),1
674,Aymara,Q_2253,Are they written? (Scriptures),0
674,Aymara,Q_3173,Written language used (by other),1
674,Aymara,Q_3116,Ethical precepts,1
674,Aymara,Q_3175,Written language available (by other),1
674,Aymara,Q_3233,Supreme high god has world knowledge,1
674,Aymara,Q_3165,Institutionalized punishment (by group),0
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",Q_2929,Grave goods,0
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",Q_2351,Recognized religious leaders,1
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",Q_2375,Are they oral? (Scriptures),0
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",Q_3164,Famine relief (by other),1
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",Q_3022,Conventional vs. moral distinction,1
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",Q_3133,Institutionalized military (by other),1
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",Q_3108,Large-scale rituals,1
679,Santal,Q_3168,Povery relief (by group),0
679,Santal,Q_3116,Ethical precepts,1
679,Santal,Q_3148,Formal education (by group),1
679,Santal,Q_3233,Supreme high god has world knowledge,1
679,Santal,Q_3117,Fasting required,1
679,Santal,Q_3149,Institutionalized military (by group),0
679,Santal,Q_3179,Instituionalized elder care (by group),0
679,Santal,Q_3100,Sacrifice of time required,1
679,Santal,Q_2948,Supreme high god is sky deity,0
679,Santal,Q_3177,Formal bureaucracy within group,1
679,Santal,Q_3162,Poverty relief (by other),1
679,Santal,Q_3134,Transportation infrastructure (by group),0
679,Santal,Q_2944,Supreme high god chthonic,0
679,Santal,Q_3157,Formal calendar (by group),1
679,Santal,Q_3113,Constraints on sexual activity,0
679,Santal,Q_3095,Marginalization of out-group members,0
679,Santal,Q_3158,Institutionalized famine relief (by group),0
679,Santal,Q_3132,Formal legal code (by group),0
679,Santal,Q_3139,Formal calendar (by other),1
679,Santal,Q_2253,Are they written? (Scriptures),0
679,Santal,Q_2254,Story of scripture origin,0
679,Santal,Q_3022,Conventional vs. moral distinction,1
679,Santal,Q_3140,Taxes levied (by other),1
679,Santal,Q_3163,Institutionalized elder care (by other),1
679,Santal,Q_3135,Formal legal code (by other),1
679,Santal,Q_2967,In cemetery (formal burials),0
679,Santal,Q_3121,Property sacrifice required,0
679,Santal,Q_3151,Food provided (by other),1
679,Santal,Q_3165,Institutionalized punishment (by group),0
679,Santal,Q_3174,Water management (by group),0
679,Santal,Q_3147,Participate in military (by other),1
679,Santal,Q_3164,Famine relief (by other),1
679,Santal,Q_3130,Institutionalized police force (by other),1
679,Santal,Q_2271,Cultural contact competitive,1
679,Santal,Q_3127,Transportation infrastructure (by group),1
679,Santal,Q_3063,Extra-ritual in-group markers,1
679,Santal,Q_2375,Are they oral? (Scriptures),0
679,Santal,Q_3074,Fictive kinship terminology,1
679,Santal,Q_2908,Spirit-mind different powers than body,1
679,Santal,Q_2283,Iconography present,1
679,Santal,Q_3133,Institutionalized military (by other),1
679,Santal,Q_3154,Institutionalized judicial system (by other),1
679,Santal,Q_3129,Institutionalized punishment (by other),1
679,Santal,Q_3138,Other institutional bureaucracies,1
679,Santal,Q_2238,cultural contact accommodating,1
679,Santal,Q_3167,Water management (by other),1
680,Gujarati Mata Worshipers,Q_3156,Public food starage (by other),1
680,Gujarati Mata Worshipers,Q_2914,Spatial location of afterlife,1
680,Gujarati Mata Worshipers,Q_2351,Recognized religious leaders,1
680,Gujarati Mata Worshipers,Q_2967,In cemetery (formal burials),0
680,Gujarati Mata Worshipers,Q_2324,Specific sacred sites,1
681,Sargonic Empire,Q_2958,Supreme high god is fused with monarch,0
681,Sargonic Empire,Q_3120,Calibacy required,0
681,Sargonic Empire,Q_3233,Supreme high god has world knowledge,0
681,Sargonic Empire,Q_2351,Recognized religious leaders,1
681,Sargonic Empire,Q_3168,Povery relief (by group),0
681,Sargonic Empire,Q_2347,Scriptures,0
681,Sargonic Empire,Q_2322,Different types of monuments,1
681,Sargonic Empire,Q_3165,Institutionalized punishment (by group),1
681,Sargonic Empire,Q_2324,Specific sacred sites,1
681,Sargonic Empire,Q_2375,Are they oral? (Scriptures),0
681,Sargonic Empire,Q_3022,Conventional vs. moral distinction,0
681,Sargonic Empire,Q_3063,Extra-ritual in-group markers,0
681,Sargonic Empire,Q_3440,Supernatural punishment meted out in this lifetime,1
681,Sargonic Empire,Q_3163,Institutionalized elder care (by other),0
681,Sargonic Empire,Q_2967,In cemetery (formal burials),1
681,Sargonic Empire,Q_3148,Formal education (by group),0
681,Sargonic Empire,Q_2253,Are they written? (Scriptures),0
681,Sargonic Empire,Q_2254,Story of scripture origin,0
681,Sargonic Empire,Q_2841,Formal burials,1
681,Sargonic Empire,Q_2944,Supreme high god chthonic,0
681,Sargonic Empire,Q_2948,Supreme high god is sky deity,0
681,Sargonic Empire,Q_3113,Constraints on sexual activity,0
681,Sargonic Empire,Q_3179,Instituionalized elder care (by group),0
688,Darul Uloom Deoband,Q_2256,Violent conflict (within region),1
688,Darul Uloom Deoband,Q_3440,Supernatural punishment meted out in this lifetime,0
688,Darul Uloom Deoband,Q_2324,Specific sacred sites,1
688,Darul Uloom Deoband,Q_2964,Co-sacrifices in tomb/burial,0
690,Ahl-e-Sunnat wa Jamaat,Q_2351,Recognized religious leaders,1
690,Ahl-e-Sunnat wa Jamaat,Q_3440,Supernatural punishment meted out in this lifetime,0
690,Ahl-e-Sunnat wa Jamaat,Q_2238,cultural contact accommodating,1
711,Kwoma,Q_3133,Institutionalized military (by other),1
711,Kwoma,Q_3179,Instituionalized elder care (by group),0
711,Kwoma,Q_3233,Supreme high god has world knowledge,0
711,Kwoma,Q_2958,Supreme high god is fused with monarch,0
711,Kwoma,Q_3162,Poverty relief (by other),1
711,Kwoma,Q_2254,Story of scripture origin,0
711,Kwoma,Q_2948,Supreme high god is sky deity,0
711,Kwoma,Q_3093,Small-scale rituals,0
711,Kwoma,Q_2253,Are they written? (Scriptures),0
711,Kwoma,Q_3095,Marginalization of out-group members,0
711,Kwoma,Q_3175,Written language available (by other),1
711,Kwoma,Q_3022,Conventional vs. moral distinction,1
711,Kwoma,Q_3174,Water management (by group),0
711,Kwoma,Q_2324,Specific sacred sites,1
711,Kwoma,Q_3028,Social norms prescribed,1
711,Kwoma,Q_3147,Participate in military (by other),1
711,Kwoma,Q_3074,Fictive kinship terminology,0
711,Kwoma,Q_2322,Different types of monuments,1
711,Kwoma,Q_3420,Supernatural beings mete out punishment,1
711,Kwoma,Q_3085,Physical risk taking,0
711,Kwoma,Q_3088,Forgone food opportunities (taboos),1
711,Kwoma,Q_3173,Written language used (by other),1
711,Kwoma,Q_3154,Institutionalized judicial system (by other),1
711,Kwoma,Q_2944,Supreme high god chthonic,0
711,Kwoma,Q_3178,Taxes or tithis (by group),0
711,Kwoma,Q_3163,Institutionalized elder care (by other),1
711,Kwoma,Q_3121,Property sacrifice required,0
711,Kwoma,Q_3122,Permanent scarring,0
711,Kwoma,Q_2271,Cultural contact competitive,1
711,Kwoma,Q_3127,Transportation infrastructure (by group),1
711,Kwoma,Q_3135,Formal legal code (by other),1
711,Kwoma,Q_3128,Formal education (by other),1
711,Kwoma,Q_3151,Food provided (by other),1
711,Kwoma,Q_3165,Institutionalized punishment (by group),0
711,Kwoma,Q_3156,Public food starage (by other),0
711,Kwoma,Q_3129,Institutionalized punishment (by other),1
711,Kwoma,Q_3108,Large-scale rituals,0
711,Kwoma,Q_3440,Supernatural punishment meted out in this lifetime,1
711,Kwoma,Q_3139,Formal calendar (by other),1
711,Kwoma,Q_3158,Institutionalized famine relief (by group),0
711,Kwoma,Q_2928,Supernatural monitoring of prosocial norm adherence,1
711,Kwoma,Q_3168,Povery relief (by group),0
711,Kwoma,Q_3116,Ethical precepts,1
711,Kwoma,Q_3149,Institutionalized military (by group),0
711,Kwoma,Q_3138,Other institutional bureaucracies,1
711,Kwoma,Q_2283,Iconography present,1
711,Kwoma,Q_3167,Water management (by other),1
711,Kwoma,Q_2375,Are they oral? (Scriptures),0
711,Kwoma,Q_3164,Famine relief (by other),1
711,Kwoma,Q_2238,cultural contact accommodating,1
714,Tamil Śaiva Bhakti,Q_2351,Recognized religious leaders,1
714,Tamil Śaiva Bhakti,Q_2967,In cemetery (formal burials),0
719,Hinduism in Trinidad,Q_2967,In cemetery (formal burials),0
719,Hinduism in Trinidad,Q_2324,Specific sacred sites,1
719,Hinduism in Trinidad,Q_2351,Recognized religious leaders,1
719,Hinduism in Trinidad,Q_2928,Supernatural monitoring of prosocial norm adherence,0
719,Hinduism in Trinidad,Q_3440,Supernatural punishment meted out in this lifetime,0
719,Hinduism in Trinidad,Q_2964,Co-sacrifices in tomb/burial,0
722,Gros Ventre,Q_3085,Physical risk taking,0
722,Gros Ventre,Q_3164,Famine relief (by other),1
722,Gros Ventre,Q_2271,Cultural contact competitive,1
722,Gros Ventre,Q_3135,Formal legal code (by other),1
722,Gros Ventre,Q_3122,Permanent scarring,0
722,Gros Ventre,Q_2322,Different types of monuments,0
722,Gros Ventre,Q_2253,Are they written? (Scriptures),0
722,Gros Ventre,Q_2238,cultural contact accommodating,1
722,Gros Ventre,Q_2967,In cemetery (formal burials),1
722,Gros Ventre,Q_3074,Fictive kinship terminology,1
722,Gros Ventre,Q_3177,Formal bureaucracy within group,0
722,Gros Ventre,Q_3127,Transportation infrastructure (by group),1
722,Gros Ventre,Q_3140,Taxes levied (by other),1
722,Gros Ventre,Q_3151,Food provided (by other),1
722,Gros Ventre,Q_3179,Instituionalized elder care (by group),0
722,Gros Ventre,Q_3166,Distinct language,0
722,Gros Ventre,Q_3175,Written language available (by other),1
722,Gros Ventre,Q_3178,Taxes or tithis (by group),0
722,Gros Ventre,Q_3022,Conventional vs. moral distinction,1
722,Gros Ventre,Q_3116,Ethical precepts,1
722,Gros Ventre,Q_3130,Institutionalized police force (by other),1
722,Gros Ventre,Q_2283,Iconography present,0
722,Gros Ventre,Q_3173,Written language used (by other),1
722,Gros Ventre,Q_2908,Spirit-mind different powers than body,1
722,Gros Ventre,Q_3129,Institutionalized punishment (by other),1
722,Gros Ventre,Q_3174,Water management (by group),0
722,Gros Ventre,Q_3028,Social norms prescribed,1
722,Gros Ventre,Q_3157,Formal calendar (by group),0
722,Gros Ventre,Q_3154,Institutionalized judicial system (by other),1
722,Gros Ventre,Q_2254,Story of scripture origin,0
722,Gros Ventre,Q_3163,Institutionalized elder care (by other),1
722,Gros Ventre,Q_3148,Formal education (by group),0
722,Gros Ventre,Q_3113,Constraints on sexual activity,0
722,Gros Ventre,Q_3121,Property sacrifice required,0
722,Gros Ventre,Q_3139,Formal calendar (by other),1
722,Gros Ventre,Q_3063,Extra-ritual in-group markers,1
722,Gros Ventre,Q_3168,Povery relief (by group),0
722,Gros Ventre,Q_3156,Public food starage (by other),0
722,Gros Ventre,Q_3128,Formal education (by other),1
722,Gros Ventre,Q_3095,Marginalization of out-group members,0
722,Gros Ventre,Q_2324,Specific sacred sites,1
722,Gros Ventre,Q_3167,Water management (by other),1
722,Gros Ventre,Q_3162,Poverty relief (by other),1
722,Gros Ventre,Q_2914,Spatial location of afterlife,1
722,Gros Ventre,Q_3437,Supernatural beings bestow rewards,1
722,Gros Ventre,Q_3133,Institutionalized military (by other),1
722,Gros Ventre,Q_3147,Participate in military (by other),1
722,Gros Ventre,Q_3158,Institutionalized famine relief (by group),0
722,Gros Ventre,Q_3149,Institutionalized military (by group),0
722,Gros Ventre,Q_2375,Are they oral? (Scriptures),0
726,Early Śramaṇas,Q_3440,Supernatural punishment meted out in this lifetime,0
726,Early Śramaṇas,Q_2375,Are they oral? (Scriptures),0
726,Early Śramaṇas,Q_2944,Supreme high god chthonic,0
726,Early Śramaṇas,Q_2253,Are they written? (Scriptures),0
726,Early Śramaṇas,Q_2254,Story of scripture origin,0
726,Early Śramaṇas,Q_2351,Recognized religious leaders,1
726,Early Śramaṇas,Q_2928,Supernatural monitoring of prosocial norm adherence,0
726,Early Śramaṇas,Q_3157,Formal calendar (by group),0
726,Early Śramaṇas,Q_2967,In cemetery (formal burials),0
726,Early Śramaṇas,Q_2958,Supreme high god is fused with monarch,0
726,Early Śramaṇas,Q_2324,Specific sacred sites,1
726,Early Śramaṇas,Q_2914,Spatial location of afterlife,1
726,Early Śramaṇas,Q_3109,Suicide required,0
726,Early Śramaṇas,Q_2876,Special corpse treatment,1
726,Early Śramaṇas,Q_2948,Supreme high god is sky deity,0
726,Early Śramaṇas,Q_3113,Constraints on sexual activity,0
726,Early Śramaṇas,Q_3233,Supreme high god has world knowledge,0
726,Early Śramaṇas,Q_2238,cultural contact accommodating,1
727,Raglai,Q_3437,Supernatural beings bestow rewards,1
727,Raglai,Q_3129,Institutionalized punishment (by other),1
727,Raglai,Q_2908,Spirit-mind different powers than body,1
727,Raglai,Q_3233,Supreme high god has world knowledge,1
727,Raglai,Q_2914,Spatial location of afterlife,1
727,Raglai,Q_2324,Specific sacred sites,1
727,Raglai,Q_3154,Institutionalized judicial system (by other),1
727,Raglai,Q_3440,Supernatural punishment meted out in this lifetime,1
727,Raglai,Q_3156,Public food starage (by other),0
727,Raglai,Q_2238,cultural contact accommodating,1
727,Raglai,Q_2890,Supernatural monitoring,1
727,Raglai,Q_2893,Supernatural beings,1
727,Raglai,Q_2928,Supernatural monitoring of prosocial norm adherence,1
738,Ancient Egyptian,Q_2914,Spatial location of afterlife,1
738,Ancient Egyptian,Q_2271,Cultural contact competitive,1
738,Ancient Egyptian,Q_2324,Specific sacred sites,1
738,Ancient Egyptian,Q_3151,Food provided (by other),1
738,Ancient Egyptian,Q_2305,Violent conflict (outside region),1
738,Ancient Egyptian,Q_2238,cultural contact accommodating,1
738,Ancient Egyptian,Q_3022,Conventional vs. moral distinction,0
738,Ancient Egyptian,Q_2375,Are they oral? (Scriptures),1
738,Ancient Egyptian,Q_2256,Violent conflict (within region),1
738,Ancient Egyptian,Q_2351,Recognized religious leaders,1
739,Lakalai,Q_2238,cultural contact accommodating,1
739,Lakalai,Q_3168,Povery relief (by group),0
739,Lakalai,Q_3122,Permanent scarring,0
739,Lakalai,Q_3107,Transitory pain/wounds required,0
739,Lakalai,Q_3095,Marginalization of out-group members,0
739,Lakalai,Q_2322,Different types of monuments,1
739,Lakalai,Q_3158,Institutionalized famine relief (by group),0
739,Lakalai,Q_3169,Public food storage (by group),0
739,Lakalai,Q_3016,Messianic beliefs,0
739,Lakalai,Q_3178,Taxes or tithis (by group),0
739,Lakalai,Q_2929,Grave goods,1
739,Lakalai,Q_3174,Water management (by group),0
739,Lakalai,Q_2967,In cemetery (formal burials),1
739,Lakalai,Q_3179,Instituionalized elder care (by group),0
739,Lakalai,Q_2958,Supreme high god is fused with monarch,0
739,Lakalai,Q_2252,Conception of apostasy,0
739,Lakalai,Q_2944,Supreme high god chthonic,0
739,Lakalai,Q_2948,Supreme high god is sky deity,0
739,Lakalai,Q_2253,Are they written? (Scriptures),0
739,Lakalai,Q_2841,Formal burials,1
739,Lakalai,Q_2964,Co-sacrifices in tomb/burial,0
739,Lakalai,Q_3233,Supreme high god has world knowledge,0
739,Lakalai,Q_2265,Monuments,1
739,Lakalai,Q_2375,Are they oral? (Scriptures),0
739,Lakalai,Q_2254,Story of scripture origin,0
739,Lakalai,Q_3113,Constraints on sexual activity,1
739,Lakalai,Q_3085,Physical risk taking,0
742,Thai Bhikkhunis,Q_3233,Supreme high god has world knowledge,0
742,Thai Bhikkhunis,Q_2967,In cemetery (formal burials),0
742,Thai Bhikkhunis,Q_2958,Supreme high god is fused with monarch,0
742,Thai Bhikkhunis,Q_2948,Supreme high god is sky deity,0
742,Thai Bhikkhunis,Q_2842,Variety of supernatural beings,0
742,Thai Bhikkhunis,Q_2945,Non-human supernatural beings,0
742,Thai Bhikkhunis,Q_2305,Violent conflict (outside region),0
742,Thai Bhikkhunis,Q_2908,Spirit-mind different powers than body,0
742,Thai Bhikkhunis,Q_2968,Previously human spirits present,0
742,Thai Bhikkhunis,Q_3440,Supernatural punishment meted out in this lifetime,0
742,Thai Bhikkhunis,Q_2324,Specific sacred sites,1
742,Thai Bhikkhunis,Q_2944,Supreme high god chthonic,0
742,Thai Bhikkhunis,Q_2919,Supreme high god present,0
742,Thai Bhikkhunis,Q_2928,Supernatural monitoring of prosocial norm adherence,0
745,Buka,Q_2252,Conception of apostasy,0
745,Buka,Q_3179,Instituionalized elder care (by group),0
745,Buka,Q_2842,Variety of supernatural beings,1
745,Buka,Q_2948,Supreme high god is sky deity,0
745,Buka,Q_3168,Povery relief (by group),0
745,Buka,Q_3108,Large-scale rituals,1
745,Buka,Q_2958,Supreme high god is fused with monarch,0
745,Buka,Q_2967,In cemetery (formal burials),0
745,Buka,Q_2928,Supernatural monitoring of prosocial norm adherence,1
745,Buka,Q_2375,Are they oral? (Scriptures),0
